"pathway","pval","padj","log2err","ES","NES","size","genes"
"REACTOME_DNA_REPLICATION_INITIATION",0.138568129330254,0.567338208381273,0.181383128498408,-0.68207727825606,-1.36552191542012,8,"Pola1,Pole2,Pole4,Prim1,Pola2"
"REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC",0.132911392405063,0.567338208381273,0.176694268938498,-0.745214420622731,-1.37210423871653,5,"Uba52rt,Rps27a,Uba52"
"REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",0.13884007029877,0.567338208381273,0.156312403073186,0.391514880977272,1.20054088297986,151,"Ccr10,Ppp2r1b,Gnb4,Rgs19,Plcb3,Gnai3,Gna11,Ppp1ca,Prkaca,Ppp2r5d,Prkcd,Ccl6,Rgs14,Cdk5"
"REACTOME_HOMOLOGY_DIRECTED_REPAIR",0.134090909090909,0.567338208381273,0.183023938384487,-0.383826137981602,-1.18689024094526,130,"H4c4,H4c14,Uba52rt,Rps27a,H2bc4,Brip1,Uba52,H2bc8,Mdc1,Pole2,Rnf168,Pole4,Atm,H4c3,Parp1,Chek1,Rad1,Timeless,Mre11a,Gen1,Trp53bp1,Clspn,H2bc15,Herc2,Rad51,Ubc,Abl1,Fignl1,Rfc1,Polh,H4c8,Polk,H2bc11"
"REACTOME_INTRA_GOLGI_TRAFFIC",0.134991119005329,0.567338208381273,0.159646701919906,0.50540054623009,1.31005145614795,34,"Napa,Gosr2,Cyth1,Stx6,Cog6,Gosr1,Rab33b,Arf1,Snap29,Cog1,Cyth4"
"REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN",0.136622390891841,0.567338208381273,0.16440575583821,0.791877336473999,1.32368391424418,4,"Tbk1,Irf3,Sting1,Dtx4"
"REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT",0.141608391608392,0.567338208381273,0.154190966581424,0.559024067383375,1.30626645824532,17,"Mcub,Micu1,Smdt1,Phb1,Spg7,Micu2,Slc8b1,Pmpca,Parl,Afg3l2"
"REACTOME_MRNA_SPLICING_MINOR_PATHWAY",0.131336405529954,0.567338208381273,0.186432558434075,-0.45608327290735,-1.28628740111992,46,"Ybx1,Snrpg,Snrpe,Snrpf,Polr2a,Ddx23,Polr2h,Snrpd1,Prpf8,Polr2l,Sf3b1,Snrnp200"
"REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY",0.129893238434164,0.567338208381273,0.163180127180689,0.51964660482723,1.33231189921911,32,"Rarg,Nr1h2,Nr2f6,Rxra,Rorc,Nr1d2,Nr1d1,Nrbf2"
"REACTOME_OTHER_SEMAPHORIN_INTERACTIONS",0.130925507900677,0.567338208381273,0.184706471207739,-0.632601609636058,-1.39917982711568,12,"Sema7a"
"REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS",0.134948096885813,0.567338208381273,0.157402899305283,0.486870421551356,1.30677420594514,39,"St6gal1,Galnt10,B3gnt2,Galnt6,B3gnt3,St6galnac3,St6galnac4,B3gnt8,B3gnt5,St3gal1"
"REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING",0.12933025404157,0.567338208381273,0.188204146308491,-0.688519490653295,-1.37841925490444,8,"Cacna1a,Cacnb4"
"REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS",0.132867132867133,0.567338208381273,0.159646701919906,0.568634768957337,1.32872369727804,17,"Gnb4,Plcb3,Gng12,Gng10,Gnb1,Plcb2"
"REACTOME_PROGRAMMED_CELL_DEATH",0.131944444444444,0.567338208381273,0.186432558434075,-0.389794521994692,-1.196348265315,128,"Chmp4b,Tjp2,Gzmb,Lmnb1,Fasl,Casp3,H1f2,Uba52rt,Bmx,Rps27a,Uba52,Bcl2,Dynll2,Apc,H1f4,H1f1,Rock1,Dsp,Chmp2b,Tnfsf10,Ppp3r1,Satb1,Acin1,Fas,Peli1,Prkcq,Clspn,Xiap,Mapk1,Opa1,Pdcd6ip,Ubc"
"REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR",0.140070921985816,0.567338208381273,0.156312403073186,0.577641830032218,1.32381706428775,16,"Gnb4,Ptgir,Gng12,Gng10,Gnb1"
"REACTOME_RAC1_GTPASE_CYCLE",0.132978723404255,0.567338208381273,0.160801401070022,0.391438568909087,1.19847322738674,149,"Itgb1,Arhgap21,Ncf4,Chn2,Arhgap26,Nckap1,Lbr,Arhgap1,Slc1a5,Sh3bp1,Plekhg2,Arhgap4,Rasgrf2,Arhgdib,Cyfip1,Arhgap25,Depdc1b,Dock2,Vrk2,Rab7,Arhgap33,Tiam2,Prex1,Snap23,Arhgap12,Git1,Lamtor1,Baiap2,Ktn1,Cyba"
"REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE",0.138568129330254,0.567338208381273,0.181383128498408,-0.681815045487944,-1.3649969241864,8,"Car2,Car12,Car5b,Car1"
"REACTOME_SIGNALING_BY_INSULIN_RECEPTOR",0.128975265017668,0.567338208381273,0.163180127180689,0.464132127578962,1.29052836725737,51,"Insr,Atp6v0b,Ctsd,Atp6v1d,Mapk3,Atp6v1h,Atp6v1b2,Atp6v0c,Pik3c3,Atp6v1g1,Atp6ap1,Atp6v1c1,Ide,Atp6v0a2,Atp6v1e1,Shc1,Ptpn1,Atp6v1f"
"REACTOME_SIGNALING_BY_NTRKS",0.133574007220217,0.567338208381273,0.161978948883402,0.441937028864893,1.24952631586931,65,"Egr2,Mapk11,Ppp2r1b,Vrk3,Ap2m1,Mapk3,Mapk14,Mapkapk3,Ppp2r5d,Dusp7,Ap2s1,Sgk1,Hras,Ppp2cb,Mapkapk2,Rap1a,Kras"
"REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR",0.13126079447323,0.567338208381273,0.159646701919906,0.554071561880617,1.33949268230791,21,"Gnb4,Gna11,Aamp,Gng12,Gng10,Gnb1,Gna15"
"REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR",0.130671506352087,0.567338208381273,0.16440575583821,0.662677768501325,1.36734578855108,10,"Ctss,Unc93b1,Ctsb,Cnpy3,Tlr7,Hsp90b1,Ctsl"
"REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING",0.136915077989601,0.567338208381273,0.156312403073186,0.526795471789516,1.32110736739253,25,"Atp6v0b,Atp6v1d,Atp6v1h,Atp6v1b2,Atp6v0c,Mcoln1,Atp6v1g1,Atp6ap1,Atp6v1c1,Atp6v0a2,Atp6v1e1,Atp6v1f"
"SANDERSON_PPARA_TARGETS",0.137745974955277,0.567338208381273,0.158514105424824,0.628017897747105,1.35078624327418,12,"Acadm,Etfdh,Decr2,Cpt2,Acot8"
"SANSOM_WNT_PATHWAY_REQUIRE_MYC",0.13556338028169,0.567338208381273,0.158514105424824,0.482606909580127,1.30448160646952,41,"Tcf7,Id3,Gemin2,Slc1a5,Smc4,Actl6a"
"SCHMAHL_PDGF_SIGNALING",0.1375,0.567338208381273,0.158514105424824,0.660735008080048,1.34210419866757,9,"Plekha1,Txnip"
"VANDESLUIS_COMMD1_TARGETS_GROUP_3_DN",0.141608391608392,0.567338208381273,0.154190966581424,0.559348495150994,1.30702454566175,17,"6330403K07Rik,Tubb3,Yju2,Tgfbi"
"WP_GLYCEROLIPIDS_AND_GLYCEROPHOSPHOLIPIDS",0.129310344827586,0.567338208381273,0.160801401070022,0.537965020218868,1.33959531976695,23,"Pcyt2,Gpat4,Dgat1,Cdipt,Dgkz,Ptdss2,Chpt1,Pcyt1a,Ptdss1"
"WP_PROTEASOME_DEGRADATION",0.1415770609319,0.567338208381273,0.156312403073186,0.457960727629421,1.26338646008209,50,"Psmc4,Psmb10,Psmd7,Psmc1,Psmc5,H2az1,Psme2,Psmd12,Psmd11,Psmd4,Ube2d1,Psmd8,Ubb,Psmd9,Psmc2,Uba7,Psmd5,Psmd2,Psmb6,Psme3,Psmc3,Uba1,Psmd6"
"WP_TGFBETA_SIGNALING_PATHWAY",0.13556338028169,0.567338208381273,0.158514105424824,0.482876287121636,1.30520973124586,41,"Ski,Smad1,Jak1,Tfe3,Mapk3,Hras,Lef1,Stat3,Smad2"
"XIE_TRASTUZUMAB_CARDIOTOXICITY_MMU_MIR_10A_5P_GENES",0.138568129330254,0.567338208381273,0.181383128498408,-0.680870019228321,-1.36310497717496,8,"Ncor2,Tns1,Spag9"
"YU_MYC_TARGETS_DN",0.136445242369838,0.567338208381273,0.159646701919906,0.453506652749024,1.27332916504483,59,"Ltb,Cd1d1,Arhgef1,Gdi1,Rgl2,Rbms1,Pld4,Acp5,Gucd1,H2-DMa,Unc93b1,Evl,Il10ra"
"REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION",0.142212189616253,0.56848352334843,0.176694268938498,-0.625006544199517,-1.38238116239121,12,"Casp3,H1f2,H1f4,H1f1"
"REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1",0.142533936651584,0.56848352334843,0.176694268938498,-0.663086142012499,-1.37429227303231,9,"Uba52rt,Rps27a,Uba52,Cbl,Ubc"
"REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES",0.142543859649123,0.56848352334843,0.173747838999571,-0.415400437941019,-1.23107642877866,74,"Slc7a5,Slc9a7,Slc4a7,Slc9a1,Slc26a11,Slc24a1,Slc38a1,Calm2,Slc17a5,Slc4a2,Slc24a5,Slc7a1,Slc9a5,Slc6a6,Slc7a3,Slc25a29,Slc12a2"
"GIBBONS_GENETIC_MOUSE_MODEL_LUNG_ADENOCARCINOMA_DOWN_IN_METASTASIS",0.142857142857143,0.568888888888889,0.155241966228839,0.656681112464338,1.33386980778428,9,"Mal,Hid1,Pglyrp1"
"BIOCARTA_NUCLEARRS_PATHWAY",0.143835616438356,0.56947401152917,0.176694268938498,-0.574842616154647,-1.35552857934597,16,"Abcg1,Abcb1a,Abcb1b,Abca1"
"GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_DN",0.143617021276596,0.56947401152917,0.154190966581424,0.570450580552132,1.30733643861222,16,"Tubb3,Sgk3,Gpnmb,Trib3,Dach2,Rab3b,Stbd1"
"MARTINEZ_RB1_TARGETS_DN",0.143589743589744,0.56947401152917,0.188204146308491,-0.327376249036469,-1.09181910618976,429,"Npm3,Slc7a5,Vapb,Tjp2,Gzmb,Immp2l,Rcc2,Adgrg1,Fkbp5,S100a8,Srgn,H1f2,Sephs2,Numa1,Polr2a,Huwe1,Rps24,Itga4,H2bc4,Kif1c,Rpl37,Eif3e,Havcr2,Rpl37a,Atp11a,Tle3,Patz1,Max,Itpr3,Ly6a,Rtraf,Ece1,Rpl14,Ap2b1,Rpl26,Clcn3,Selenof,Rpl34,B2m,St14,Supt6,Ctla2a,Polr2l,Mybl2,Rps7,Rps21,Rps8,Gtf2b,Fcgr2b,Zmym4,Atf1,Lasp1,Dap,Map4,Slc39a14,Diaph3,Tia1,Mrpl52,Ms4a6d,Rpl27,Canx,Set,Rpl21,Notch1,Sp110"
"REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY",0.14385150812065,0.56947401152917,0.178219874951973,-0.442520496285078,-1.26076015068713,52,"Ddx6,Pabpc1,Eif4a1,Eif4b,Lsm5,Patl1,Skic3,Cnot1,Eif4g1,Dcp2,Nt5c3b"
"BIOCARTA_ERK_PATHWAY",0.14853195164076,0.569815348702652,0.149207542435322,0.536490221538611,1.2969890088594,21,"Itgb1,Mapk3,Hras,Raf1,Stat3"
"BIOCARTA_IL7_PATHWAY",0.148401826484018,0.569815348702652,0.173747838999571,-0.57398493361276,-1.35350608977254,16,"Ptk2b,Il7r,Bcl2,Crebbp,Pik3r1,Pik3cg,Fyn,Stat5a"
"BIOCARTA_NFKB_PATHWAY",0.14853195164076,0.569815348702652,0.149207542435322,0.537875942076214,1.30033904998683,21,"Map3k1,Ikbkg,Myd88,Ikbkb,Tradd"
"BYSTROEM_CORRELATED_WITH_IL5_DN",0.146341463414634,0.569815348702652,0.172324344900946,-0.424723942278082,-1.24382905631632,58,"Pim1,Matr3,Pik3cd,Ikzf1,Eif4g1,Pik3r1,Cd44,Sf3b1,Ap1g1,Hcfc1,Ptprj,Ncf1,Arnt,Mtmr1,Srsf1,Tmpo,Sorl1,Hipk1,Ssr3,Lyst,Baz1b,Foxm1,Hivep2,Syk,Kpna3,Itgal"
"ELLWOOD_MYC_TARGETS_DN",0.147313691507799,0.569815348702652,0.150169802128406,0.489386074088559,1.30029958580014,37,"Lamtor2,Inpp5b,Tmed4,Dazap2,Pttg1ip,Erp44,Mcfd2,Dnajc10,Smim14,Nr1d2,Pdia6,Ube2m,Tmem97,Ide"
"GUO_HEX_TARGETS_UP",0.147392290249433,0.569815348702652,0.173747838999571,-0.423937506862325,-1.23696749826108,61,"Luc7l2,Pcm1,Bpnt2,Agfg1,Diaph2,Naa15,Atp6v1a,Cic,Glg1,Kdm6a,Urm1,Satb1,Iqgap1,Sp1,Pura,Smarcc1,Ube3a,Slc6a6,Ptpn13,Stil,Pou2f1,Enpp5"
"JONES_TCOF1_TARGETS",0.145569620253165,0.569815348702652,0.16823816568964,-0.738138822681145,-1.35907650111721,5,"Perp,Ccng1,Zmat3"
"LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_KINASES_DN",0.146804835924007,0.569815348702652,0.150169802128406,0.542443035464067,1.31138020169598,21,"Mapk11,Irak3,Lck,Camk4,Plk3"
"MONNIER_POSTRADIATION_TUMOR_ESCAPE_UP",0.147286821705426,0.569815348702652,0.186432558434075,-0.329059843392709,-1.07903699565492,371,"Atp1a1,Rab5c,Ddx6,Ptpn11,Xpo4,Eeig1,Cdk6,Rack1,Rad23b,Urb2,Rapgef6,Dhx9,Ppp1r10,Nipbl,Fastkd1,Naa15,Dynll2,Crebbp,Tfrc,Ddx51,Atp2b1,Sdad1,Taok1,Mybl2,Man1a,Rlim,Msi2,Btaf1,Scai,Eif4g1,Pik3r1,Scap,Tango6,Senp3,Otud4,Mtdh,Ddx3x,Pdcd11,Polr1a,Ptgs1,Ints2,Rbm19,Zfp866,Gls,Ccl5,Dap,Sptbn1,Pop1,Pwp2,Noa1,Wipf2,Abcc1,Gon4l,Nhlrc2,Rab35,Ppm1f,6030458C11Rik,Etv6,Zfp91,Zmynd19,Zfp267,Kcnq1ot1,Abce1,Etf1,Otud7b,Vat1,Usp20,Akr1b1,Cdk8,Arglu1,Pdpr,Chd4,Bms1,Socs6,Csnk1g1,Senp2,Aph1a,Syncrip,Brd2,Srm,Zmat3,Pcx,Kcnk5,Ddx46,Smarcc1,Pigl,Rbm25,Ago2,Bace1"
"REACTOME_ADAPTIVE_IMMUNE_SYSTEM",0.145833333333333,0.569815348702652,0.144630528034484,0.346399681745056,1.10784217711528,621,"Trat1,Itgb1,Ncf4,Rnf130,Cd40lg,Tubb3,Cd8b1,Sec23a,Ppp2r1b,Lrrc41,Dync1li2,Ikbkg,Ap2m1,Psmc4,Ifi30,Psmb10,Stub1,Psmb8,Psmd7,Asb6,Sec13,Cd1d1,Fbxo31,Rnf115,Psmc1,Ctsd,Ikbkb,Cd8a,Rnf25,Ctss,Nfkbib,Ap1b1,Rap1b,Dctn3,Ppp2r5b,Fbxo30,Psmc5,Rbck1,Lck,Rnf14,Psme2,Ap1m1,Rnf4,Fbxw5,Dync1i2,H2-DMa,Mgrn1,Psmd12,Ube2l6,Cd101,Cul3,Rnf6,Actr1b,Trim32,Dnm2,Klhl5,Herc6,Kifap3,Kif15,Psmd11,Anapc7,Prkaca,Ppp3ca,Znrf1,Ppp2r5d,Pja2,Trim21,Rab7,Psmd4,Ube2d1,Rapgef4,Elob,Pja1,Ctso,H2-T22,Ap2s1,Dctn1,Traf7,Bcl10,Cdc23,Lcp2,Osbpl1a,Atg7,Psmd14,Psmd8,Ctsb,Fbxo22,Itgb7,Ripk2,Cdc16,Ubb,Fbxl20,Psmd10,Hras,Klhl22,Raf1,Ube2g2,Ppp2cb,Ube2n,Map3k8,Mkrn1,Psmf1,Rnf19a,Psmd9,Cd79b,H2-K1,Klhl25,Xdh,Anapc2,Fbxo6,Psmc2,Ppp2r5a,Btbd1,Rap1a,Tapbp,Snap23,Ube2g1,Ube2q2,Actr1a,Ube2j1,Kras,Rasgrp1,Bcap31,Cd200,Anapc10,Rnf220,Arf1,Rnf34,Det1,Kif3c,Ctsa,Klc1,Anapc11,Uba7,Fbxw4,Rchy1,Cul1,Ctse,Lat,Psmd5,Cyba,Psmd2,Trim36,Psmb6,Uba3,Btbd6,Capzb"
"REACTOME_COENZYME_A_BIOSYNTHESIS",0.146520146520147,0.569815348702652,0.155241966228839,0.694717195369378,1.31347794892805,7,"Dcakd,Coasy,Ppcdc,Ppcs,Pank2"
"REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION",0.148351648351648,0.569815348702652,0.154190966581424,0.694320860620297,1.31272861242569,7,"Irf7,Myd88,Nfkb2"
"REACTOME_GLYCOSPHINGOLIPID_METABOLISM",0.147465437788018,0.569815348702652,0.175204047558551,-0.44806717267284,-1.25709437120188,41,"Ugcg,Arsk,Smpd4,Arsb,Galc,Gla,Psap"
"REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS",0.147392290249433,0.569815348702652,0.173747838999571,-0.385370411617422,-1.20101872450465,112,"Ccl9,F2rl2,Rps6ka3,Dgkh,F2r,Itpr3,Pik3r1,Dgkd,Dagla,Ltb4r1,P2ry10,Prkcq,Lpar5,Lpar6,Mapk1"
"REACTOME_IRS_MEDIATED_SIGNALLING",0.148235294117647,0.569815348702652,0.176694268938498,-0.506625068551264,-1.30216283014172,25,"Ptpn11,Pik3r1,Pdpk1,Frs2,Fgf22"
"REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION",0.148601398601399,0.569815348702652,0.150169802128406,0.403836234660295,1.20884097438584,105,"Tubb3,Sec23a,Dync1li2,Ap2m1,Ifi30,Sec13,Ctsd,Ctss,Ap1b1,Dctn3,Ap1m1,Dync1i2,H2-DMa,Actr1b,Dnm2,Kifap3,Kif15,Rab7,Ctso,Ap2s1,Dctn1,Osbpl1a,Ctsb,Actr1a,Arf1,Kif3c,Ctsa,Klc1,Ctse,Capzb,Kif22,Sec31a,Dctn6,Kif5b,Dctn5,Capza2,Sec24b,Kif18a,Klc4,Ap1s1"
"REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS",0.146118721461187,0.569815348702652,0.175204047558551,-0.410184062695229,-1.22880040892699,88,"Dennd3,Rab5c,Dennd4a,Dennd1a,Rab27a,Chm,Gdi2,Dennd4c,Trappc10,Rab35,Dennd1b,Rinl,Hps4,Dennd4b,Sbf1,Dennd5a"
"REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS",0.144688644688645,0.569815348702652,0.156312403073186,0.69662515752279,1.31708526746371,7,"Rsu1,Lims1"
"SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_DN",0.145104895104895,0.569815348702652,0.152144922367565,0.482297715885536,1.29641791930472,40,"Tubb3,Kpna2,Crmp1,Rasa3,Nsg2,Rspo1,Klc1,Tgfbi,Basp1,Zwint,St3gal2,Elavl3,Rimkla"
"SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_UP",0.144796380090498,0.569815348702652,0.175204047558551,-0.415788500155953,-1.22841228980372,83,"Atp1a1,Lrrk1,Raly,Fkbp5,Emd,Slc2a1,Zfas1,Wwp1,Ube4a,Pnpt1,Stat5a,Arhgef26,Col23a1,Pgk1,Calcrl,Errfi1,Zfp146,Setbp1,Glul"
"WP_GLYCOGEN_METABOLISM",0.144366197183099,0.569815348702652,0.153158808683073,0.508505955432176,1.30163250997483,31,"Ppp2r1b,Phkg2,Ppp2r5b,Ppp2r5d,Ppp2cb,Ugp2,Ppp2r5a,Gbe1,Pygl"
"WP_SEROTONIN_AND_ANXIETY",0.146341463414634,0.569815348702652,0.172324344900946,-0.646900427402881,-1.373387356149,10,"Eef2,Fmr1,Camk2b,Prkcb,Plek"
"SANSOM_APC_TARGETS",0.149425287356322,0.571834992887624,0.173747838999571,-0.36931808161266,-1.16542106400764,160,"2410006H16Rik,Slc7a5,Fkbp5,Srcap,Hopx,Clasp2,Psrc1,Cd80,Akap13,Dyrk3,Ankrd11,Tmem131l,Ggh,Prss2,Zfp800,Ccdc86,Nt5c3b,Cd44,Wdr62,Shmt2,Emc8,Trmt1,Nfs1,Mettl13,Phf21b,Abce1,Pmm1,Txnl1,Piezo1,Dusp4,Lpcat4,Snhg12,Rnf157,Glmn,Cdca7,Pask,Paics,Myc,Sesn2"
"SIMBULAN_PARP1_TARGETS_DN",0.149553571428571,0.571834992887624,0.170932335370056,-0.59911736409589,-1.34852582044831,13,"H2ac6,Set,Dnmt1,Ccnb2,Prim1,Ube2s,Spp1,Ccna2"
"CAIRO_LIVER_DEVELOPMENT_UP",0.150115473441109,0.573168171320596,0.173747838999571,-0.38642924512093,-1.19975040170515,115,"Serpine2,Septin6,Trps1,Pfdn4,Ptbp2,Ttc3,Rnf138,Slc25a4,Fgf13,Smarca2,Rbm34,Satb1,Ctps1,Spats2,Socs6,Tspyl4,Srm"
"REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE",0.150519031141869,0.573893837885592,0.148261500475107,0.511415619429499,1.29932879724314,29,"Ldlr,Ap2m1,Nr1h2,Ldlrap1,Ap2s1,Ubb,Scarb1"
"HESS_TARGETS_OF_HOXA9_AND_MEIS1_DN",0.150735294117647,0.573904349275121,0.153158808683073,0.421713637450228,1.2147492092841,78,"Egr2,Myadm,Anxa4,Tpd52,Ndrg1,Ctss,Samhd1,Zfp36l1,Ccl6"
"BAKKER_FOXO3_TARGETS_DN",0.151408450704225,0.575444398511782,0.149207542435322,0.382881247087979,1.17421573556607,146,"Agpat5,Pcbp4,Nrp1,Med10,Pcyt2,Adgrg5,Alkbh7,Nelfa,Tlr1,Hgh1,Mapkapk3,Rab28,Snrpa,Zfp358,Ndufb10,Prcc,Cops8,Ifi35,Msc,Cenatac,Rnaseh2a,Zdhhc16,Ccs,Klhl22,Pole3,Deaf1,Lsm10,Thumpd1,Cops7a,Slc20a1,Zfp653,Soat1,Tbp,Scrib,Exd2,Srsf2,Wdr74,Psma1,Hmgn1,Qpctl,Rpp21,Tpgs1,Rcor1,Clint1,Wbp1,Dgcr6,Etv5,Vps51"
"TSENG_ADIPOGENIC_POTENTIAL_DN",0.151567944250871,0.575444398511782,0.148261500475107,0.492285756013602,1.29656263932721,36,"Sesn1,Nrp1,Hsbp1,Il6st,Gstt1,Ramp2,Ghitm,Sec11a,Art3,Tgfbi"
"REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING",0.152097902097902,0.576641975795714,0.148261500475107,0.554169669786367,1.29492323149368,17,"Usp18,Ikbkg,Traf2,Ikbkb,Casp8,Ubb"
"HOWLIN_CITED1_TARGETS_2_UP",0.15296803652968,0.576687352302638,0.170932335370056,-0.571119368217728,-1.34674883886631,16,"Xist,Resf1,Lactb2,Iqgap1,Trim27,Myb,Malat1,Cd24a,Dynlt1b,Fbxo32"
"LEE_TARGETS_OF_PTCH1_AND_SUFU_DN",0.152753108348135,0.576687352302638,0.149207542435322,0.446138320445065,1.25292194136684,56,"Tspan17,Rab4a,Hmgcs1,Tmem50b,Cnp,Spock2,Nefh,Camk2d,Pdxk,Kcnk1,Mapre2,Asph,Lrp8,Lynx1,Tspan2,Prkcg,Gucy1a1,Thy1"
"REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING",0.152753108348135,0.576687352302638,0.149207542435322,0.446195928502384,1.25308372616699,56,"Psmc4,Psmb10,Psmb8,Psmd7,Psmc1,Nfkb2,Psmc5,Relb,Psme2,Psmd12,Psmd11,Psmd4,Psmd14,Psmd8,Ubb,Psmd10,Psmf1,Psmd9,Psmc2,Cul1,Psmd5,Psmd2,Psmb6,Uba3,Ube2m,Chuk,Psme3,Psmc3,Psma1"
"REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2",0.152899824253076,0.576687352302638,0.148261500475107,0.44100902617544,1.24293599928541,54,"Nfe2l2,Psmc4,Psmb10,Psmb8,Psmd7,Psmc1,Psmc5,Psme2,Psmd12,Psmd11,Psmd4,Psmd14,Psmd8,Ubb,Psmd10,Psmf1,Psmd9,Psmc2,Cul1,Psmd5,Psmd2,Psmb6,Psme3,Psmc3,Psma1"
"GOTZMANN_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_UP",0.154657293497364,0.578190271100019,0.147331213699377,0.442865707522811,1.24154638507059,53,"Itgb1,Pros1,Smad1,Il4ra"
"REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION",0.154362416107383,0.578190271100019,0.143758989039275,0.351714609499625,1.10100993949889,277,"Rnf130,Lrrc41,Psmc4,Psmb10,Stub1,Psmb8,Psmd7,Asb6,Fbxo31,Rnf115,Psmc1,Rnf25,Fbxo30,Psmc5,Rbck1,Rnf14,Psme2,Rnf4,Fbxw5,Mgrn1,Psmd12,Ube2l6,Cul3,Rnf6,Trim32,Klhl5,Herc6,Psmd11,Anapc7,Znrf1,Pja2,Trim21,Psmd4,Ube2d1,Elob,Pja1,Traf7,Cdc23,Atg7,Psmd14,Psmd8,Fbxo22,Cdc16,Ubb,Fbxl20,Psmd10,Klhl22,Ube2g2,Ube2n,Mkrn1,Psmf1,Rnf19a,Psmd9,Klhl25,Anapc2,Fbxo6,Psmc2,Btbd1,Ube2g1,Ube2q2,Ube2j1,Anapc10,Rnf220,Rnf34,Det1,Anapc11,Uba7,Fbxw4,Rchy1,Cul1,Psmd5,Psmd2,Trim36,Psmb6,Uba3,Btbd6,Ube2m,Rnf111,Anapc4,Keap1,Smurf1"
"REACTOME_PI3K_AKT_ACTIVATION",0.154013015184382,0.578190271100019,0.165656695205483,-0.710887422490926,-1.36541484768095,6,"Pik3r1,Rhoa"
"REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION",0.154115586690018,0.578190271100019,0.147331213699377,0.515094257301131,1.28763578253169,26,"Lamtor2,Mta3,Lamtor3,Maf1,Rbbp7,Rragb,Lamtor1,Mta2,Lamtor5,Rheb,Slc38a9"
"REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS",0.154246100519931,0.578190271100019,0.14641623786055,0.482701800030047,1.28253945887817,37,"Slc44a1,Slc44a2,Slc39a3,Slc39a4,Slc31a1,Bsg"
"SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX2_UP",0.15450643776824,0.578190271100019,0.16440575583821,-0.864164602781482,-1.28557968577344,2,"Csnk1a1,Calr"
"BURTON_ADIPOGENESIS_1",0.155756207674944,0.578277190925757,0.16823816568964,-0.484806039467726,-1.29698854627987,30,"Ier3,Arl4c"
"BURTON_ADIPOGENESIS_PEAK_AT_0HR",0.155092592592593,0.578277190925757,0.170932335370056,-0.441351400055181,-1.24796067631849,47,"Ccl9,Apbb1ip,Tln1,Serpinb9,Map4,Sord"
"REACTOME_MYOGENESIS",0.155594405594406,0.578277190925757,0.14641623786055,0.553401008498559,1.2931271076475,17,"Mapk11,Mapk14,Ctnna1,Tcf3,Mapk12,Tcf12"
"REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1",0.155210643015521,0.578277190925757,0.166933848713193,-0.64152895350624,-1.36198356969125,10,"Uba52rt,Rps27a,Uba52,Skp1,Fbxo5,Ubc"
