"pathway","pval","padj","log2err","ES","NES","size","genes"
"GOBP_POSITIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS",0.183760683760684,0.849945309353209,0.149207542435322,-0.491311090707224,-1.24195621970675,28,"Abcg1,Casp3,Rack1,Abca2"
"GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT",0.184895833333333,0.849945309353209,0.165656695205483,-0.30822275205645,-1.04651963946387,424,"Serpine2,Ccl9,Il2ra,Slc7a5,Sema7a,Tnfsf4,Eeig1,Ccr2,Id2,Stk11,Man2a1,Il15ra,Cux1,Dixdc1,Il7r,Itgam,Prpf19,Ntrk3,Rtn4,Ikzf1,Spen,Map2k2,Itgb3,Bcl2,Malt1,Ambra1,Arid1a,Tnfrsf1b,Dicer1,Hif1a,Hcls1,Trak1,Rhoa,Atxn1,Smarca2,Wdr62,Ccl5,Fmr1,Zfp609,Ptprc,Star,Amigo1,Synj1,Camk2b,Actb,Rpl4,Dusp10,Notch1,Car2,Actr2,Nin,Ccl3,Stat5a,Ret"
"GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS",0.184549356223176,0.849945309353209,0.149207542435322,-0.657898601988181,-1.31875776272063,9,"Cdkn2a,Pik3cd,Cd44"
"GOBP_PROTEIN_CATABOLIC_PROCESS",0.185243328100471,0.849945309353209,0.125033367555272,0.328048985096784,1.05236734394344,882,"Ldlr,Rnf130,Cyp51,Htra2,Tspan17,Csnk1e,Irak3,Spsb3,Nfe2l2,Herpud1,Tspan5,Snx9,Msn,Ubxn11,Serpinb1a,Map3k1,Isg15,Tmub1,Klhl8,Hpse,Kctd10,Traf2,Sirt2,Lpcat1,Rnf166,Psmc4,Psmb10,Stub1,Vps4b,Cul4a,Rnf145,Psmb8,Psmd7,Lypla2,Fbxo38,Fbxo31,Fbxo3,Rnf115,Armc8,Abhd10,Psmc1,Ctsz,Ctsd,Capn2,Pdcl3,Oaz1,Pttg1ip,Sgta,Rnf25,Vps28,Ctss,Cln8,Tollip,Dda1,Cbfa2t3,Gpc1,Psmc5,Rnf40,Rbck1,Chmp2a,Rnf14,Adam8,Tor1a,Psme2,Rnf4,Mkrn2,Gabarapl2,Zfand2b,Psme3ip1,Rffl,Fbxw5,Casp8,Ntan1,Gclc,Hmgcr,Chfr,Pin1,Ube2l6,Cul3,Rnf6,Crbn,Trim32,Marchf2,Usp28,Herc6,Rnf215,Kctd5,Xbp1,Psmd11,Rad23a,Tpp1,Prkaca,Kctd2,Znrf1,Rmnd5b,Pja2,Wdr91,Trim21,Rnft1,Rab7,Psmd4,Erlin1,Ube2d1,Pja1,Usp25,Bnip3l,Ctso,Anxa2,Wwp2,Ufd1,Uchl5,Sumo1,Rnf167,Psen2,Cenatac,Egln2,Casp7,Traf7,Clpp,Hspbp1,Bag5,Tbl1x,Chmp7,Cdc23,Pias1,Snx3,Kctd17,Erlin2,Atg7,Psmd14,Psmd8,Ntaq1,Sharpin,Ctsb,Fbxo22,Phb1,Nfe2l1,Cdc16,Ubb,Derl2,Fbxl20,Psmd10,Tsg101,Klhl22,Tmx1,Dcaf11,Ube2g2,Ppp2cb,Ube2n,Ppp1r11,Pgpep1,Psmf1,Rnf19a,Snf8,Ndfip1,Sumo2,Faf1,Plk3,Klhl25,Cast,Anapc2,Trim26,Fbxo6,Psmc2,Ubl4a,Get4,Foxred2,Vps11,Jkamp,Atp13a2,Arrb2,Trpc4ap,Ppt1,Ube2g1,Grn,Ube2j1,Bcap31,Anapc10,Park7,Csnk1d,Rnf34,Det1,Ubxn1,Rnf139,Pml,Tmem168,Ubap1,Ctsa,Anapc11,Gba1,Ndfip2,Uba7,Trib2,Fbxw4,Rchy1,Nub1,Oma1,Cul1,Dnajc10,Rnf125,Psmd2,Asb2,Rnf146,Psmb6,Hdac6,Tmub2,Sh3d19,Snx1,Usp14,Vps36,Efna1,Rnf122,Rnf170,Cul9,Rnf10,Rnf111,Gipc1,Dcaf12,Aup1,Man1c1,Ate1,Chmp1a,Ubqln1,Klhdc3,Anapc4,Edem2,Tmem67,Keap1,Usp22,Smurf1,Rnf43,Ide,Psme3,Amfr,Cln3,Ndufa13,Akt1,Ubqln4,Dnajb12,Ubl7,Man1b1,Usp8,Derl1,Spop,Psmc3,Nr1d1,Odc1,Os9,Psma1,Rnf213,Topors,Slc17a9,Dcaf13,Nedd8,Nedd4l,Stt3b,Vps37b,Stam,Caml,Pacsin3,Uba1,Chmp4c,Slc16a3,Nsfl1c,Kat5,Ube2l3,Pcnp,Capns1,Rnf13,Fbxl17,Fhit,Ube2r2,Mdm2,Sdf2l1,Clpx,Psmd6,Hectd3,Vps25,Rnf185,Bfar,Fzr1,Disc1,Atg4b,Arih2,Idua"
"GOBP_REGULATION_OF_LIPID_TRANSPORT",0.185446009389671,0.849945309353209,0.156312403073186,-0.384696951682993,-1.1802019228305,99,"Abcg1,Sec24a,Ptpn11,Fasl,Abca2,Mif,Itgb3,Abca1,Prelid1,Pltp"
"GOBP_REGULATION_OF_MACROAUTOPHAGY",0.184615384615385,0.849945309353209,0.131457611642763,0.378822685026672,1.14530986282392,121,"Sesn1,Ikbkg,Tbk1,Mapk3,Becn1,Dnm1l,Igtp,Supt5,Wdr24,Trim32,Gnai3,Ralb,Bnip3l,Fkbp8,Pik3c3,Fez2,Ripk2,Rab3gap2,Sting1,Lzts1,Scoc,C9orf72,Atp13a2,Irgm2,Irgm1,Hdac6,Qsox1,Ubqln1,Cln3,Sptlc2,Ubqln4,Adrb2,Tom1,Kat5,Tspo,Poldip2,Snx30,Nrbp2,Atg5,Sptlc1,Slc25a5,Nupr1,Gpsm1,Parl,Pink1,Mtm1,Pafah1b2,Rubcn,Snx4"
"GOBP_REGULATION_OF_MYOFIBROBLAST_DIFFERENTIATION",0.185263157894737,0.849945309353209,0.147331213699377,-0.73248879631853,-1.32272175239613,5,"Parp1,Rb1"
"GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION",0.183157894736842,0.849945309353209,0.148261500475107,-0.735576957850766,-1.32829832701971,5,"Smad7,Scn3b,Gja5"
"GOBP_RESPONSE_TO_JASMONIC_ACID",0.18436873747495,0.849945309353209,0.143758989039275,0.853813424779323,1.22713082251366,2,"Akr1c13,Akr1c12"
"GOBP_RESPONSE_TO_ORGANOPHOSPHORUS",0.185354691075515,0.849945309353209,0.154190966581424,-0.413744540254351,-1.19716773818501,62,"P2ry12,Itpr3,Enpp1,Crem,Pik3r1,Pik3cg"
"GOBP_RESPONSE_TO_OXYGEN_LEVELS",0.182776801405975,0.849945309353209,0.134273452883202,0.359511016697224,1.09860944308171,201,"Mir150,Eif4ebp1,Nfe2l2,Sirt2,Stub1,Egln1,Casp1,Cbfa2t3,Prmt2,Adam8,Rwdd3,Egln3,Pin1,Cat,Pdk3,Atf2,Ado,Zfp36l1,Bnip3l,Egln2,Tmbim6,Atg7,Suv39h1,Atp6v1g1,Acaa2,Raf1,Atp6ap1,Plk3,Mir26b,Hmox2,Daxx,Higd1a,Parp2,Bad,Stat3,Comt,Pml,Slc2a8,Eno1,Ubqln1,Camk2d,Gnb1,Aqp3,Akt1,Ddit4,Adam17,Adrb2,Atp6v0a2"
"GOBP_SEX_CHROMOSOME_DOSAGE_COMPENSATION",0.185185185185185,0.849945309353209,0.150169802128406,-0.520100547033598,-1.2541134716813,22,"Xist,Ftx,Rlim,Smchd1,Rbm15b,Macroh2a1,Jarid2,Suz12,Cdyl"
"GOBP_SPONGIOTROPHOBLAST_LAYER_DEVELOPMENT",0.185501066098081,0.849945309353209,0.148261500475107,-0.639588850005209,-1.32627833778027,10,"Xist,Hectd1,Birc6,Senp2,Zfat,Fbxw8"
"GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION",0.184899845916795,0.849945309353209,0.12384217120105,0.319304348941302,1.03466891742365,619,"Ldlr,Itgb1,Espn,Inf2,Myadm,Nrp1,Snx9,Tpm3,Add1,Nckap1,Cep120,Map3k1,Elmo2,Pdlim1,Rac2,Nebl,Inpp5k,Myo1c,Sh3bp1,Arhgef1,Rhoc,Eml4,Twf2,Plekhg2,Rufy3,Ap1ar,Nde1,Gsn,Wdr47,Mapre1,Cdc42ep3,Rap1gds1,Cyfip1,Arhgap25,Cib1,Ripk3,Cul3,Pfn1,Cotl1,Dnm2,Capza1,Katna1,S1pr1,Msrb2,Itgb5,Dnajb6,Slain1,Evl,Kpnb1,Prkcd,Anxa2,Zyx,Dctn1,Mzt1,Coro1b,Myo1g,Tnnt1,Sgk1,Actn4,Bbs4,Arpc5,Smn1,Hook2,Dbnl,Ssna1,Pfdn6,Ssh3,Bag4,Lcp1,Tpm4,Wdr1,Gba2,Cfl1,Plk3,Vps33b,Tpm3-rs7,C9orf72,Arpc2,Dvl1,Nedd1,Prex1,Tppp3,Crtap,Ccsap,Arhgap12,Mical1,Cfl2,Git1,Arf1,Csnk1d,Prkar1a,Arpc1a,Myo1f,Tmsb10,Washc1,Tubgcp2,Baiap2,Limd2,Nefh,Myo6"
"GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING",0.185185185185185,0.849945309353209,0.155241966228839,-0.393565126366778,-1.18089384873135,75,"Parp4,Hnrnpc,Pot1a,Tert,Nat10,Dcp2,Nop10,Gnl3l,Atm,Pot1b,Parp1,Ptges3,Pinx1,Dkc1,Prkcq,Tinf2,Aurkb,Atr,Mapk1,Rad51,Tent4b,Terf2ip"
"GOBP_VIRAL_RELEASE_FROM_HOST_CELL",0.184381778741866,0.849945309353209,0.150169802128406,-0.515158452902768,-1.25672767904456,23,"Vapb,Chmp4b"
"GOCC_ANKYRIN_1_COMPLEX",0.184049079754601,0.849945309353209,0.14551614609036,-0.694254871738555,-1.3235587610675,6,"Gypa,Epb42,Rhd,Ank1"
"GOCC_LAMIN_FILAMENT",0.184049079754601,0.849945309353209,0.14551614609036,-0.692950608287998,-1.32107225447317,6,"Lmnb1"
"GOCC_TRANSPORT_VESICLE",0.182885906040268,0.849945309353209,0.130777137971974,0.349194439754449,1.0974774969526,277,"Anxa5,Rab3d,Sec23a,Rab4a,Stx2,Ankrd27,Gosr2,Tprg1l,Trappc4,Sec13,Spg21,Sec23b,Sgta,Rab5a,Atp6v1d,Ap1b1,Ap1ar,Tor1a,Ap1m1,Stx6,Vdac2,Aftph,Dnm1l,Pi4k2a,Atp6v1h,Rab2a,Ptprs,Dtnbp1,Atp6v1b2,Rab3ip,Atg9a,Phaf1,Atp6v0c,Ncstn,Rab7,Psen2,Unc13d,Yipf3,Atp6v1g1,Tgoln1,Sar1a,Dbi,Ap4b1,Septin1,Atp6ap1,Rab4b,Vps33b,Sytl2,Vdac3,Arpc2,Atp13a2,Bloc1s5,Erg28,Ppt1,Vti1b,Stx7,Slc2a3,Rab8a,Park7,Atp6v1c1,Kif3c,Tmem168,Sytl1,Slc2a8,Snap29,Sec31b,Cltb,Pdcd6,Yipf1,Gipc1,Sec31a,Sypl1,Sv2a,Pef1,Cln3,Clcn4,Ap1g2,Snapin,Bin1,Rab27b,Snap47,Borcs5,Atp6v1e1,Sec24b,Atp6v1f,Disc1,Syt11,Cops4,Calm1,Ap1s1,Vps45,Lamp1,Adam10,Syngr3"
"GOMF_3_5_RNA_HELICASE_ACTIVITY",0.184049079754601,0.849945309353209,0.14551614609036,-0.694203644561209,-1.32346109926901,6,"Dhx9,Ythdc2,Skic2,Aqr"
"GOMF_CHLORDECONE_REDUCTASE_ACTIVITY",0.18436873747495,0.849945309353209,0.143758989039275,0.853813424779323,1.22713082251366,2,"Akr1c13,Akr1c12"
"GOMF_KETOSTEROID_MONOOXYGENASE_ACTIVITY",0.18436873747495,0.849945309353209,0.143758989039275,0.853813424779323,1.22713082251366,2,"Akr1c13,Akr1c12"
"GOMF_ORGANOPHOSPHATE_ESTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.183864915572233,0.849945309353209,0.13880510939114,0.482530766687504,1.24256503454722,32,"Lrrc8a,Slc25a19,Slc25a53,Panx1,Slc25a32,Slc35b3,Slc25a25,Slc35b2,Slc25a24,Slc17a9,Slc37a4,Slc25a42,Slc25a5,Abcd1,Mfsd2a"
"GOMF_SODIUM_BICARBONATE_SYMPORTER_ACTIVITY",0.183157894736842,0.849945309353209,0.148261500475107,-0.733229370360165,-1.3240590744126,5,"Slc4a7"
"GOMF_TELOMERASE_INHIBITOR_ACTIVITY",0.185263157894737,0.849945309353209,0.147331213699377,-0.731133397373133,-1.32027418503775,5,"Pot1a,Pot1b,Pinx1,Ten1"
"GOMF_TELOMERASE_RNA_BINDING",0.183368869936034,0.849945309353209,0.149207542435322,-0.545266123796161,-1.26216583017708,17,"Hnrnpc,Tert,Nop10,Pinx1,Smg6,Dkc1"
"GOMF_TRANSKETOLASE_OR_TRANSALDOLASE_ACTIVITY",0.185114503816794,0.849945309353209,0.139599673451922,0.771852019461554,1.27602786693043,4,"Tktl1,Taldo1,Tkt"
"GOBP_DEOXYGUANOSINE_METABOLIC_PROCESS",0.185770750988142,0.850076024101949,0.142056643575821,0.813216004108268,1.26680736137443,3,"Xdh,Pnp"
"GOBP_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS",0.185745140388769,0.850076024101949,0.149207542435322,-0.587546218932608,-1.29197402879555,13,"Laptm5,Mylip,Abca2"
"GOBP_STRIATED_MUSCLE_ATROPHY",0.185770750988142,0.850076024101949,0.142056643575821,0.813961252615129,1.26796829068445,3,"Gsn,Asb2"
"GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION",0.187234042553191,0.850086972354801,0.147331213699377,-0.4858804273818,-1.24343047987291,29,"Gpr18,Crtam,Sh3rf1,Ptpn22,Bcl2,Satb1,Slc4a2,Tnfsf8,Eomes,Lilrb4b,Tox"
"GOBP_CELLULAR_RESPONSE_TO_KETONE",0.186619718309859,0.850086972354801,0.132846300606183,0.407096482796908,1.17646681882456,72,"Trerf1,Eif4ebp1,Msn,Rnf4,Map4k1,Sgk1,Eif4e,Cdk4,Arpc2,Park7,Akt1,Ptger2,Ddit4"
"GOBP_CELL_CHEMOTAXIS",0.186086956521739,0.850086972354801,0.132147260608774,0.358919355393786,1.10241479512519,211,"Ccr10,Nrp1,Lgals9,Bin2,Elmo2,Rac2,Lgals3,Adam8,Mapk3,Akirin1,Dnm1l,Ano6,S1pr1,Creb3,Prkcd,Sbds,Ccl6,Coro1b,Bsg,Ccrl2,Cklf,Lef1,Nup85,Plekhg5,Gpsm3"
"GOBP_GOLGI_VESICLE_TRANSPORT",0.187604690117253,0.850086972354801,0.128788713061714,0.348757535538132,1.09174423756005,267,"Ehd3,Sec23a,Mppe1,Vps35l,Gosr2,Trappc4,Rab31,Rab1b,Cope,Sec13,Atp9b,Tmed4,Sec23b,Ap1ar,Lman2,Surf4,Arl3,Gabarapl2,Stx6,Plcb3,Rer1,Tmed1,Rab6b,Bltp3b,Cul3,Cnih4,Dnm2,Stx18,Tex261,Phaf1,Cog6,Rabif,Trappc2b,Ergic1,Ap3s1,Lman2l,Tmem115,Snx3,Blzf1,Vamp5,Tmed2,Tmed10,Sar1a,Copb1,Zw10,Copa,Gosr1,Golga5,Pitpnb,Golga7,Rab33b,Vapa,Arcn1,Vps29,Golt1b,Vti1b,Rab8a,Bcap31,Insig1,Snx2,Ergic2,Arf1,Llgl2,Rnf139,Sec31b,Arfgap2,Copb2,Scyl1,Snx1,Cog1,Pdcd6,Stx17,Chic2,Trappc3,Sec31a,Pef1,Cln3,Arf4,Ap1g2,Nrbp1,Tfg,Trappc5,Mia2,Sec22c,Cog2"
"GOBP_LEUKOCYTE_TETHERING_OR_ROLLING",0.187265917602996,0.850086972354801,0.137250779610133,0.489882630570823,1.22529674653299,28,"Itgb1,Chst2,Selplg,Fut7"
"GOBP_MEMBRANE_HYPERPOLARIZATION",0.187633262260128,0.850086972354801,0.147331213699377,-0.636693768734397,-1.3202749755022,10,"Atp1a1"
"GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION",0.186320754716981,0.850086972354801,0.156312403073186,-0.389888257291762,-1.18820572976035,95,"Atrx,Prpf4b,Hnrnpc,Pot1a,Nat10,Apc,Dcp2,Gnl3l,Rad21,Atm,Pot1b,Parp1,Knl1,H3f3a,Gen1,Pinx1,Smg6,Cep192,Tinf2,Aurkb,Top2a,Fbxo5,Kntc1,Nuf2,Tent4b,Zwilch,Sub1,Xrcc4,Terf2ip,Setmar,Bub1b,Baz1b,Xrcc3,Spc24,Src,Cenpe,Ten1,Birc5,Terf2,Tnks2,Bub1,Nbn"
"GOBP_NEGATIVE_REGULATION_OF_LYASE_ACTIVITY",0.187633262260128,0.850086972354801,0.147331213699377,-0.63773335489481,-1.32243070508504,10,"Mtrr,P2ry13"
"GOBP_NEGATIVE_REGULATION_OF_TORC1_SIGNALING",0.186379928315412,0.850086972354801,0.134273452883202,0.444305451827627,1.19712932807754,40,"Sesn1,Nprl2,Tbk1,Mapk3,Prkaca,Ube2d1,Rnf167,Akt1s1,Sar1a,Ube2n,Castor1"
"GOBP_POSITIVE_REGULATION_OF_NEURONAL_ACTION_POTENTIAL",0.187747035573123,0.850086972354801,0.141225119642531,0.8097100619194,1.26134589314093,3,"Rapgef4,Gba1"
"GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS",0.187358916478555,0.850086972354801,0.152144922367565,-0.416069387968928,-1.18919641186721,55,"Vapb,Rsf1,Dhx9,Mdfic,Hacd3,Larp1,Srpk2,Ddx3x,Top2b,Stau1,Fmr1,Notch1"
"GOBP_PROTEIN_LIPID_COMPLEX_ASSEMBLY",0.187617260787992,0.850086972354801,0.137250779610133,0.541904387098784,1.25001937316378,19,"Snx9,Nr1h2,Fech,Dgat1,Arf1,Soat1,Bin1"
"GOBP_PROTEIN_POLYUBIQUITINATION",0.186086956521739,0.850086972354801,0.132147260608774,0.352665020772389,1.09160905841658,244,"Trim34a,Map3k1,Traf2,Rnf166,Ppil2,Stub1,Fbxo38,Rnf115,Rnf25,Dda1,Rnf40,Rbck1,Rnf14,Gps2,Rnf4,Mkrn2,Rffl,Mgrn1,Chfr,Ube2l6,Cul3,Rnf6,Wdr24,Trim32,Anapc7,Znrf1,Trim21,Ube2d1,Wwp2,Rnf167,Traf7,Cdc23,Sharpin,Fbxo22,Ripk2,Nfe2l1,Cdc16,Nmi,Ube2g2,Ube2n,Mkrn1,Rnf19a,Anapc2,Trim26,Trim30d,Wsb2,Ube2g1,Ube2q2,Ube2j1,Birc3,Anapc10,Rnf34,Anapc11,Cul1,Rnf125,Rnf146,Hdac6,Rnf170,Rnf111,Anapc4,Trim62,Smurf1,Amfr,Pex12,Spop,Dcaf15,Rnf213,Topors,Ube2v1,Nedd4l,Trim6,Ube2l3,Fbxl17,Ube2r2,Rnf185,Bfar,Arih2,Nhlrc1,Cdc34,Klhl42,Dtx4,Anapc13"
"GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",0.187265917602996,0.850086972354801,0.137250779610133,0.568760610488332,1.26641910989223,16,"Htra2,Gsn,Park7,Pih1d1,Caap1,Jak2"
"GOBP_REGULATION_OF_HEMOGLOBIN_BIOSYNTHETIC_PROCESS",0.187134502923977,0.850086972354801,0.140406238523342,0.7197646431594,1.30128197633009,6,"Fech,Eif2ak1,Abcb10,Ldb1"
"GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE",0.187265917602996,0.850086972354801,0.137250779610133,0.491305291161572,1.22885511191376,28,"Inpp5k,Myo1c,Gdi1,Cib1,Erbb2,Cdk5,Hras,Arpc2,Itgb1bp1"
"GOBP_REGULATION_OF_TELOMERE_MAINTENANCE",0.186480186480186,0.850086972354801,0.155241966228839,-0.38288033469488,-1.17625787233674,97,"Ylpm1,Ppp1r10,Atrx,Hnrnpc,Pot1a,Nat10,Hdac8,Dcp2,Gnl3l,Atm,Pot1b,Parp1,Gnl3,Ino80d,Mre11a,Pinx1,Smg6,Hnrnpd,Dkc1,Prkcq,Tinf2,Aurkb,Nfrkb,Atr,Mapk1,Yy1,Upf1,Tent4b,Myc,Xrcc4,Terf2ip"
"GOBP_SODIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE",0.186440677966102,0.850086972354801,0.147331213699377,-0.603889329301074,-1.31748713493733,12,"Slc9a7,Slc9a1,Slc9a5,Slc12a2"
"GOCC_BOX_H_ACA_SNORNP_COMPLEX",0.187368421052632,0.850086972354801,0.14641623786055,-0.727316981933725,-1.31338253598693,5,"Nop10,Dkc1"
"GOCC_GLUTAMATERGIC_SYNAPSE",0.186915887850467,0.850086972354801,0.12384217120105,0.317709741961134,1.02434991105801,563,"Itgb1,Cnrip1,Eif4ebp1,Kpna2,Sh3gl1,L1cam,Ppp2r1b,Rab4a,Tpd52,Nrp1,Faah,Napa,Pias3,Ube2i,Tprg1l,Sirt2,Ap2m1,Ap3m2,Egln1,Cntnap1,Apbb1,Ywhah,Asap1,Rab5a,Rap1b,Osbpl2,Rasgrf2,Lck,Sh3glb2,Mapk3,Numb,Mapk14,Pin1,Snx6,Cul3,Pfn1,Pi4k2a,Prkcz,Dnm2,Ptprs,Kifap3,Flot2,Dtnbp1,Itgb5,Ppp1ca,Ngdn,Prkaca,Ppp3ca,Rab7,Nsmf,Camk4,Rapgef4,Stk38l,Sumo1,Ppp1cc,Ap2s1,Dlgap4,Psen2,Pik3c3,Ywhae,Coro1b,Rgs14,Nsg2,Cdk5,Pias1,Sacm1l,Dbnl,Arhgap33,Dgkz,Phb1,Sema4b,Prkar2b,Fbxl20,Hras,Eif4e,Wdr1,Lzts1,Cfl1,Rnf19a,Sumo2,Pacsin2,C9orf72,Arpc2,Dvl1,Gripap1,Rap1a,Ctbp1,Inpp4a,Arrb2,Snap23,Grn,Septin11,Slc2a3,Rab8a,Vps18,Nrn1,Plxnd1,Git1,Stat3,Rnf220,Il1rap,Arf1,Adgrl1,Comt,Prkar1a,Rbmx,Arpc1a,Flot1,Baiap2,Psd2,Myo6,Map1lc3a"
"GOCC_PRECATALYTIC_SPLICEOSOME",0.187782805429864,0.850086972354801,0.152144922367565,-0.419527189957968,-1.19659816823639,53,"Snrpg,Snrpe,Snrpf,Lsm5,Snrpd1,Prpf8,Snrpb2,Sf3b1,Mfap1a,Snrnp200,Sf3b6,Sf3a1"
"GOMF_ANTIPORTER_ACTIVITY",0.186480186480186,0.850086972354801,0.155241966228839,-0.379002282060766,-1.16434399343814,97,"Slc7a5,Slc9a7,Slc30a4,Slc35e1,Slc4a7,Clcn3,Slc9a1,Slc26a11,Chp1,Slc37a2,Slc25a4,Slc24a1,Slc25a12,Slc26a10,Ucp2,Slc18a2,Clcn6,Slc35e2,Slc25a30,Slc4a2"
"GOMF_BOX_H_ACA_SNORNA_BINDING",0.187368421052632,0.850086972354801,0.14641623786055,-0.727316981933725,-1.31338253598693,5,"Nop10,Dkc1"
"GOMF_INTERLEUKIN_17_RECEPTOR_ACTIVITY",0.187134502923977,0.850086972354801,0.140406238523342,0.718748130259367,1.29944419514969,6,"Il17re,Il27ra,Il17rd"
"GOMF_RISC_COMPLEX_BINDING",0.187368421052632,0.850086972354801,0.14641623786055,-0.728478526915123,-1.31548004358159,5,"Dhx9,Ago2,Csde1"
"GOMF_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.18796992481203,0.850569942185374,0.137250779610133,0.494876782093833,1.22869522270225,27,"Lrrc8a,Slc25a53,Panx1,Slc25a32,Slc35b3,Slc25a25,Slc35b2,Slc25a24,Slc17a9,Slc25a42,Slc25a5,Abcd1"
"GOBP_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",0.188065099457505,0.850636623936317,0.134273452883202,0.463199348146092,1.22162077502753,35,"Irak3,Acp5,Parp3,Atg9a,Tmbim6,Cuedc2,Ndfip1,Rabgef1,Bst2,Arg1,Bcl6"
"GOBP_MRNA_SPLICE_SITE_RECOGNITION",0.188311688311688,0.851155570886513,0.148261500475107,-0.496156190202711,-1.23286340382642,26,"Luc7l2,Srsf6,Celf2,Sfswap,Ptbp2,Setx,Isy1,Mbnl1"
"GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",0.188340807174888,0.851155570886513,0.151148761385484,-0.459013304889823,-1.22210337222021,39,"Rcc2,Cdkn2a,Clasp2,Pik3r1,Rhoa,Notch1,Cask,Rasa1"
"GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION",0.194192377495463,0.851370484157536,0.132147260608774,0.430575443150252,1.20179633554699,51,"Add1,Sh3bp1,Twf2,Gsn,Capza1,Evl,Dbnl,Wdr1,Cfl1,Arpc2,Mical1,Cfl2,Capzb,Tpm1,Eps8,Capza2,Capg,Rdx,Add3,Vill,Lima1,Dstn,Mical2,Tmod3,Carmil2,Flii,Scin"
"GOBP_ALPHA_BETA_T_CELL_ACTIVATION",0.195505617977528,0.851370484157536,0.148261500475107,-0.344424524968205,-1.12555981455076,175,"Il2ra,Tnfsf4,Ccr2,Gpr18,Cd160,Gpr183,Cd80,Crtam,Sh3rf1,Bcl11b,Ptpn22,Ly9,Bcl2,Irf4,Malt1,Rpl22,Adora2a,Cracr2a,Txk,Rhoa,Cd28,Foxp1,Cd44,Psap,Ptprc,Cd3e,Satb1,Prr7,Slc4a2,Prkcq,Tnfsf8,Tnfrsf14,Brd2,Ada,Sash3,Rora,Card11,Myc,Abl1,Smad7,Ap3d1,Il18,Ncor1,Eomes,Myb,Lilrb4b,Tox,Rara,Abl2,Tarm1,Cblb,Anxa1"
"GOBP_ANTEROGRADE_AXONAL_TRANSPORT_OF_MITOCHONDRION",0.190376569037657,0.851370484157536,0.144630528034484,-0.765745543683865,-1.31862099930953,4,"Trak1,Trak2,Agtpbp1"
"GOBP_AXON_CHOICE_POINT_RECOGNITION",0.190376569037657,0.851370484157536,0.144630528034484,-0.765698512945387,-1.31854001193731,4,"Diaph2"
"GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT",0.197647058823529,0.851370484157536,0.151148761385484,-0.386496345464244,-1.1723653793491,89,"Vapb,Igf2r,Nucks1,Eea1,Ythdc2,Pi4ka,Eef1a1,Ccl5,Ccnk,Fmr1,Fasn,Fbxl2,Rrp1b,Gapdh,Ncf1,Sp1,Romo1,Smarcb1,Pcx"
"GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS",0.195454545454545,0.851370484157536,0.149207542435322,-0.448592377603888,-1.22065110923824,42,"Pcm1,Vps13a,Ankrd11,Cic,Atxn1,Fmr1,Vps13b,Chd8,Htt,Oprm1,Mecp2,Chrnb2,Pianp,Eif4ebp2"
"GOBP_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0.192229038854806,0.851370484157536,0.142056643575821,-0.687080807763858,-1.30988180234139,6,"Vps13a,Rapgef2,Tiam1"
"GOBP_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORT",0.196213425129088,0.851370484157536,0.127505315300183,0.390001303636053,1.14499547006169,90,"Insr,Sgcb,Nfe2l2,Inpp5k,Mapk14,Appl2,Prkcd,Repin1,Rab4b,Ahi1,Rap1a,Slc2a3,Ctns,Stxbp3,Slc2a8,Pea15a,Aspscr1,Aqp3,Zdhhc7,Akt1,Mfn2"
"GOBP_CARBON_DIOXIDE_TRANSPORT",0.195789473684211,0.851370484157536,0.142901149386948,-0.722133551960934,-1.30402234425227,5,"Car2,Car12"
