ens_gene	Symbol	Uniq_syms	entrez	Gene_name	NTC2	NTC3	NTC4	NTC5	sgUgcg1	sgUgcg2	sgUgcg5
Lamc1	Lamc1	Lamc1	226519	laminin, gamma 1	10.597240676944736	10.969663747525711	10.794895360836986	10.835121743494026	10.855911587877598	10.660908271835051	10.629616811941466
ENSMUSG00000103818.1	NA	ENSMUSG00000103818.1	NA	NA	8.248698527780778	8.492157683029816	8.318853711107117	8.192092719939016	8.235111297950766	8.094622639804506	8.04691336466299
ENSMUSG00000079138.3	NA	ENSMUSG00000079138.3	NA	NA	7.912608139081078	9.329042167076718	7.761509898593492	7.982537519853255	7.751054197198438	8.89232302624321	7.805391237676885
ENSMUSG00000073538.10	NA	ENSMUSG00000073538.10	NA	NA	8.36840116812428	8.410214240531081	8.609143162516219	8.5356655717258	8.613439169498083	8.481998323113695	8.446723885737956
Shcbp1l	Shcbp1l	Shcbp1l	71836	Shc SH2-domain binding protein 1-like	7.8143171886431855	7.92065772162477	7.742939273881232	7.660763482872858	7.57478628269644	7.9718460324087035	7.626195572137791
ENSMUSG00000103543.1	NA	ENSMUSG00000103543.1	NA	NA	7.505735499194162	7.751375943331003	7.560831985692138	7.549786225220478	7.397857456800622	7.612242922422116	7.397857456800622
Dhx9	Dhx9	Dhx9	13211	DExH-box helicase 9	11.349515588070933	11.585338903878057	11.428965330866783	11.42042292843409	11.37333658151597	11.231537812089531	11.155774774876555
Npl	Npl	Npl	74091	N-acetylneuraminate pyruvate lyase	7.6828786791915125	7.397857456800622	7.5131284717799725	7.583888520304312	7.751054197198438	7.397857456800622	7.765431013230767
Rgs8	Rgs8	Rgs8	67792	regulator of G-protein signaling 8	7.613463113237675	7.591826178589835	7.397857456800622	7.637911923821117	7.57478628269644	7.397857456800622	7.500058611746734
Rgs16	Rgs16	Rgs16	19734	regulator of G-protein signaling 16	8.07408952677525	8.50769696039252	7.923326741098852	8.054717348732941	8.150761029107453	8.311675028366748	8.127202972234707
ENSMUSG00000099568.1	NA	ENSMUSG00000099568.1	NA	NA	7.584620802933788	7.556271972037054	7.560831985692138	7.505312127908485	7.57478628269644	7.681267856379098	7.500058611746734
Rnasel	Rnasel	Rnasel	24014	ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)	11.003968304389835	11.094536952233483	11.164348957579982	11.210385117383748	11.090585710092848	10.98806342312823	10.993450050855294
ENSMUSG00000100183.1	NA	ENSMUSG00000100183.1	NA	NA	7.397857456800622	7.815731179630634	7.761509898593492	7.637911923821117	7.57478628269644	7.681267856379098	7.6679183690657835
Teddm2	Teddm2	Teddm2	240817	transmembrane epididymal family member 2	8.373951558767004	8.180688778252746	8.51683489537341	8.301327064672554	8.471418385044636	8.363095347311308	8.370420805609603
Teddm1b	Teddm1b	Teddm1b	433365	transmembrane epididymal protein 1B	7.397857456800622	7.6481446577751555	7.5131284717799725	7.637911923821117	7.397857456800622	7.397857456800622	7.542361526480977
ENSMUSG00000102459.1	NA	ENSMUSG00000102459.1	NA	NA	7.770607366823908	7.714211486746557	7.842655165352129	7.888029365738744	7.911298575298094	7.783552420143371	7.841682893655295
Teddm1a	Teddm1a	Teddm1a	240819	transmembrane epididymal protein 1A	7.638855987923481	7.509901557041757	7.560831985692138	7.549786225220478	7.57478628269644	7.397857456800622	7.500058611746734
Glul	Glul	Glul	14645	glutamate-ammonia ligase	10.139709007139182	10.343777125591759	10.158527218184556	10.206821614902553	10.304490252335585	10.055575450950533	10.02928333318297
ENSMUSG00000101903.1	NA	ENSMUSG00000101903.1	NA	NA	7.770607366823908	7.397857456800622	7.397857456800622	7.505312127908485	7.397857456800622	7.397857456800622	7.500058611746734
ENSMUSG00000101880.1	NA	ENSMUSG00000101880.1	NA	NA	7.613463113237675	7.591826178589835	7.679838674453724	7.549786225220478	7.523004203990874	7.6374927154169665	7.7361158966033585
Ier5	Ier5	Ier5	15939	immediate early response 5	10.39587725873644	11.288744364605797	10.689560349439525	10.763248724167735	10.570905511199374	10.89573690392413	10.507494729283074
Mr1	Mr1	Mr1	15064	major histocompatibility complex, class I-related	9.84328998871764	9.605685858636686	9.998012847281046	9.793506286137882	9.820033716029169	9.745162276173454	9.741649811006988
Stx6	Stx6	Stx6	58244	syntaxin 6	11.143076332428626	11.095212254774644	11.160940879470251	11.151328364430292	11.158254635365038	11.27256071556522	11.381386903849121
ENSMUSG00000104181.1	NA	ENSMUSG00000104181.1	NA	NA	8.07408952677525	8.15738432337019	8.255673710623306	8.134470001937535	8.198828638282093	8.190736544803581	8.069834109177432
BC034090	BC034090	BC034090	207792	cDNA sequence BC034090	7.720891747974038	7.768538626319344	7.77915909313155	7.681763189551647	7.647916299609751	7.783552420143371	7.805391237676885
Xpr1	Xpr1	Xpr1	19775	xenotropic and polytropic retrovirus receptor 1	11.035641097798907	11.345384301446197	11.149980010842645	11.14953628328833	11.250324865475783	11.139793784347479	11.033306622705773
Gm5532	Gm5532	Gm5532	433367	predicted gene 5532	7.397857456800622	7.397857456800622	7.5131284717799725	7.612618131970903	7.523004203990874	7.505124134298419	7.703950595826265
Acbd6	Acbd6	Acbd6	72482	acyl-Coenzyme A binding domain containing 6	9.783724709679621	9.654209192841956	9.810712275526114	9.774427294272598	9.596554259433569	9.685113923919412	9.620507729939307
Lhx4	Lhx4	Lhx4	16872	LIM homeobox protein 4	7.6828786791915125	7.556271972037054	7.397857456800622	7.681763189551647	7.397857456800622	7.612242922422116	7.720441052619376
Qsox1	Qsox1	Qsox1	104009	quiescin Q6 sulfhydryl oxidase 1	10.430342106896202	10.650152168723999	10.579851701331076	10.572051327309197	10.602256816746365	10.654170083545404	10.640492684721865
ENSMUSG00000102558.1	NA	ENSMUSG00000102558.1	NA	NA	7.505735499194162	7.556271972037054	7.397857456800622	7.505312127908485	7.728345360807738	7.612242922422116	7.542361526480977
Cep350	Cep350	Cep350	74081	centrosomal protein 350	11.260371478675728	11.722360711229534	11.519401468086611	11.503988816818973	11.515775808134817	11.345534500898491	11.261576264075716
ENSMUSG00000102837.1	NA	ENSMUSG00000102837.1	NA	NA	7.770607366823908	7.965644653845324	7.947494793213029	7.942654790465087	7.751054197198438	7.838516220640958	7.602131826671368
ENSMUSG00000102833.1	NA	ENSMUSG00000102833.1	NA	NA	7.584620802933788	7.768538626319344	7.597406715023054	7.583888520304312	7.57478628269644	7.681267856379098	7.626195572137791
Tor1aip1	Tor1aip1	Tor1aip1	208263	torsin A interacting protein 1	11.417535131417564	11.426885179811562	11.295024972268502	11.310471723507977	11.195641024277723	11.601191123631207	11.362413047964363
ENSMUSG00000102964.1	NA	ENSMUSG00000102964.1	NA	NA	8.280345713182198	8.659437379380531	8.633308621231315	8.408003473777297	8.402148085204262	8.432255665549249	8.329554898310299
Tor1aip2	Tor1aip2	Tor1aip2	240832	torsin A interacting protein 2	10.47662978709741	11.042254459398654	10.758233916978277	10.705618870844605	11.014203746541181	10.609569526543163	10.636618063271879
Axdnd1	Axdnd1	Axdnd1	77352	axonemal dynein light chain domain containing 1	7.75482054875987	7.671964834603113	7.65533799180345	7.784224684502538	7.6144823909713955	7.798021052657175	7.916298041224309
Rpl35rt	Rpl35rt	Rpl35rt	100038991	ribosomal protein L35, retrotransposed	11.14004716330356	10.628742412022042	10.583957075428032	10.512430741487803	10.737473925365748	10.584069247746251	10.759892668898932
Soat1	Soat1	Soat1	20652	sterol O-acyltransferase 1	10.73277669596746	10.789061298183013	10.790474926532283	10.620599039387873	11.0222062661195	10.67927417100477	10.785964420596029
ENSMUSG00000103199.1	NA	ENSMUSG00000103199.1	NA	NA	7.638855987923481	7.733318002508915	7.77915909313155	7.9629659081882975	7.86422724925286	7.798021052657175	7.7361158966033585
ENSMUSG00000101523.2	NA	ENSMUSG00000101523.2	NA	NA	8.610878951416286	8.497366417330616	8.584372402033797	8.459248072866849	8.444352577499686	8.30575709955459	8.414158170924667
Abl2	Abl2	Abl2	11352	ABL proto-oncogene 2, non-receptor tyrosine kinase	9.636442950927215	10.049144385296955	9.776192369543597	9.755072623852483	9.865454997803552	9.793218164902948	9.452370129967116
ENSMUSG00000104293.1	NA	ENSMUSG00000104293.1	NA	NA	8.122064665176746	8.026840591332338	8.218212812086856	8.295310958435257	8.130567580653974	8.183796889846379	8.006665235382766
Tor3a	Tor3a	Tor3a	30935	torsin family 3, member A	10.674231861689682	10.679409510524216	10.670412589880602	10.620599039387873	10.971665743437143	10.793932205858567	10.953686260567778
Fam20b	Fam20b	Fam20b	215015	FAM20B, glycosaminoglycan xylosylkinase	10.352095428743695	10.528660426817785	10.347918420474342	10.315582507511532	10.52882479270739	10.407497007756012	10.339631049501163
ENSMUSG00000046057.4	NA	ENSMUSG00000046057.4	NA	NA	7.661796938702682	7.671964834603113	7.679838674453724	7.549786225220478	7.6144823909713955	7.5495205457861125	7.542361526480977
Ralgps2	Ralgps2	Ralgps2	78255	Ral GEF with PH domain and SH3 binding motif 2	8.549089341657679	8.471022891403212	8.47273164931192	8.488649432278136	8.607680310134652	8.846013275675555	8.782497149329288
Angptl1	Angptl1	Angptl1	72713	angiopoietin-like 1	7.584620802933788	7.733318002508915	7.5131284717799725	7.736956390647578	7.896121330943954	7.736365568756224	7.792531736172045
ENSMUSG00000103303.1	NA	ENSMUSG00000103303.1	NA	NA	7.638855987923481	7.556271972037054	7.842655165352129	7.753426050770994	7.677344587022008	7.6374927154169665	7.574801141964921
ENSMUSG00000102960.1	NA	ENSMUSG00000102960.1	NA	NA	7.397857456800622	7.509901557041757	7.597406715023054	7.505312127908485	7.772363022409988	7.397857456800622	7.397857456800622
ENSMUSG00000101905.1	NA	ENSMUSG00000101905.1	NA	NA	7.550384546626189	7.397857456800622	7.65533799180345	7.549786225220478	7.523004203990874	7.5495205457861125	7.500058611746734
Rasal2	Rasal2	Rasal2	226525	RAS protein activator like 2	7.550384546626189	7.556271972037054	7.5131284717799725	7.505312127908485	7.397857456800622	7.5495205457861125	7.626195572137791
2810025M15Rik	2810025M15Rik	2810025M15Rik	69953	RIKEN cDNA 2810025M15 gene	7.720891747974038	7.815731179630634	7.65533799180345	7.784224684502538	7.772363022409988	7.6603045785947295	7.792531736172045
Cryzl2	Cryzl2	Cryzl2	226527	crystallin zeta like 2	7.800288198475947	7.556271972037054	7.628216026979149	7.681763189551647	7.847401071993172	7.583563355273484	7.602131826671368
Gm4953	Gm4953	Gm4953	240853	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit d pseudogene	8.458240597832596	8.045883902974653	8.044671388074695	8.232464967349522	8.170381131823325	8.204419252395853	8.229253753246208
Cop1	Cop1	Cop1	26374	COP1, E3 ubiquitin ligase	10.803667817484254	10.974081079103694	10.80894879227699	10.732324287051888	10.694569078560477	10.65078888826284	10.693649422005265
ENSMUSG00000103572.1	NA	ENSMUSG00000103572.1	NA	NA	7.770607366823908	7.986790402315662	7.9355527990276915	8.095821076844306	8.054594332688422	7.9718460324087035	7.935649074605729
ENSMUSG00000103186.1	NA	ENSMUSG00000103186.1	NA	NA	7.550384546626189	7.621777151742688	7.842655165352129	7.583888520304312	7.57478628269644	7.6603045785947295	7.720441052619376
Gm24719	Gm24719	Gm24719	115485809	predicted gene, 24719	7.550384546626189	7.509901557041757	7.628216026979149	7.505312127908485	7.57478628269644	7.397857456800622	7.574801141964921
Gm37294	Gm37294	Gm37294	105243991	predicted gene, 37294	7.505735499194162	7.6481446577751555	7.397857456800622	7.397857456800622	7.57478628269644	7.505124134298419	7.602131826671368
4930523C07Rik	4930523C07Rik	4930523C07Rik	67647	RIKEN cDNA 4930523C07 gene	12.670602001531002	13.055673559357611	12.774262684348226	12.729526432079991	12.876397105334911	13.1563763461139	12.996844755734058
4930562F07Rik	4930562F07Rik	4930562F07Rik	75255	RIKEN cDNA 4930562F07 gene	8.298738123917039	8.415917750567523	8.389961312718377	8.301327064672554	8.208067687078463	8.287736574312747	8.292049223541678
Tnn	Tnn	Tnn	329278	tenascin N	7.994378532532627	8.036437814158104	7.8121585064253924	7.888029365738744	7.728345360807738	8.078526767524417	7.981101217564103
Mrps14	Mrps14	Mrps14	64659	mitochondrial ribosomal protein S14	12.623248419674423	12.171693839728643	12.282788727022902	12.300213761060387	12.311559163755392	12.352753074875347	12.437904030180922
Cacybp	Cacybp	Cacybp	12301	calcyclin binding protein	11.605878261069522	11.843837363884543	11.208589250188506	11.21267445078786	11.844726832200916	11.37635777812969	11.441701105738337
ENSMUSG00000103006.1	NA	ENSMUSG00000103006.1	NA	NA	7.75482054875987	7.815731179630634	7.742939273881232	7.753426050770994	7.847401071993172	7.752806814393295	7.765431013230767
Rabgap1l	Rabgap1l	Rabgap1l	29809	RAB GTPase activating protein 1-like	12.06489378033421	12.153091528091386	11.929607257768419	12.012134663197097	12.057300238212393	12.018565080392628	11.954006050093762
ENSMUSG00000104302.1	NA	ENSMUSG00000104302.1	NA	NA	7.901408271298093	8.017085185627636	8.024454163365272	7.932195633935995	8.006614791506191	8.045045184937042	7.989752153956351
ENSMUSG00000103522.1	NA	ENSMUSG00000103522.1	NA	NA	8.174010395312337	8.232304235841735	8.119541187302216	8.134470001937535	8.042955253292195	7.941712363307134	8.113325503450712
ENSMUSG00000103693.1	NA	ENSMUSG00000103693.1	NA	NA	9.199621085055139	9.358120636051364	9.461938485141246	9.301628092747878	9.142225951545594	9.18298605814972	9.234851235943575
ENSMUSG00000104026.1	NA	ENSMUSG00000104026.1	NA	NA	8.280345713182198	8.398694103174615	8.305240876937436	8.347913059521211	8.350160718528848	8.23104345934903	8.07729072995544
Gpr52	Gpr52	Gpr52	620246	G protein-coupled receptor 52	7.720891747974038	7.8965730076062925	7.742939273881232	7.839282900883147	7.7039249548157525	7.941712363307134	7.626195572137791
ENSMUSG00000104020.1	NA	ENSMUSG00000104020.1	NA	NA	8.50715855139724	8.476352466181968	8.558956336916232	8.62746589983422	8.42350282681291	8.462428594264795	8.246894275448474
ENSMUSG00000103391.1	NA	ENSMUSG00000103391.1	NA	NA	8.08233702120659	7.908763189247983	7.947494793213029	7.942654790465087	8.09909303274311	7.851188921270458	7.853119178471596
ENSMUSG00000103432.1	NA	ENSMUSG00000103432.1	NA	NA	9.150730104700628	9.416637212089203	9.487395987246542	9.434901477370758	9.20465646252624	9.099261274822332	9.13879238588548
Gm23528	Gm23528	Gm23528	115485775	predicted gene, 23528	7.584620802933788	7.768538626319344	7.65533799180345	7.583888520304312	7.677344587022008	7.612242922422116	7.626195572137791
ENSMUSG00000102172.1	NA	ENSMUSG00000102172.1	NA	NA	8.03996357173878	8.064348360821981	8.024454163365272	7.921517959696266	7.993978550492644	8.018667491179862	7.864266128122502
ENSMUSG00000103200.1	NA	ENSMUSG00000103200.1	NA	NA	7.613463113237675	7.7849251955274585	7.884727407508573	7.932195633935995	7.728345360807738	7.811972068622895	7.647937274488124
ENSMUSG00000103632.1	NA	ENSMUSG00000103632.1	NA	NA	9.1533529851598	9.858729154201832	9.530220788050297	9.397010077442502	9.616278504436917	9.383263517785082	9.247979287280176
ENSMUSG00000104053.1	NA	ENSMUSG00000104053.1	NA	NA	8.69690898149627	9.02780986404014	8.800429763419487	8.792851956832946	8.680080972868636	8.74705907177833	8.482549094091773
Gm6177	Gm6177	Gm6177	620750	ribosomal protein L23A pseudogene	7.550384546626189	7.556271972037054	7.560831985692138	7.549786225220478	7.523004203990874	7.397857456800622	7.574801141964921
Rc3h1	Rc3h1	Rc3h1	381305	RING CCCH (C3H) domains 1	11.141259602845084	11.956208422448906	11.453645336483262	11.436650814177485	11.812422274140799	11.325663932323502	11.214829642466608
ENSMUSG00000103343.1	NA	ENSMUSG00000103343.1	NA	NA	8.731678012229619	8.93635301509918	8.99058547933728	8.824421051293394	8.953600265446301	8.6043768966785	8.782497149329288
ENSMUSG00000103846.1	NA	ENSMUSG00000103846.1	NA	NA	7.889943058551663	7.92065772162477	7.9355527990276915	8.001441708701194	7.911298575298094	7.898581634129155	7.945056688006379
ENSMUSG00000103739.1	NA	ENSMUSG00000103739.1	NA	NA	8.783579503510612	9.02780986404014	8.779897561777764	9.002956439964029	8.857724245571683	8.678202346724195	8.680182215577045
Serpinc1	Serpinc1	Serpinc1	11905	serine (or cysteine) peptidase inhibitor, clade C (antithrombin), member 1	8.159562314939956	8.246416162974604	7.947494793213029	7.888029365738744	7.993978550492644	7.875494740462688	7.916298041224309
ENSMUSG00000103222.1	NA	ENSMUSG00000103222.1	NA	NA	7.720891747974038	7.7849251955274585	7.597406715023054	7.549786225220478	7.523004203990874	7.719067756806881	7.647937274488124
ENSMUSG00000103680.1	NA	ENSMUSG00000103680.1	NA	NA	7.661796938702682	7.671964834603113	7.628216026979149	7.660763482872858	7.523004203990874	7.583563355273484	7.703950595826265
Zbtb37	Zbtb37	Zbtb37	240869	zinc finger and BTB domain containing 37	9.116103180333898	9.07097809793719	9.276042343878418	9.257056361015454	8.982482637221958	9.01213314778331	8.942521795920289
ENSMUSG00000104016.1	NA	ENSMUSG00000104016.1	NA	NA	7.827876542683823	7.830290821826802	7.761509898593492	7.784224684502538	7.86422724925286	7.875494740462688	7.751083749926045
Gas5	Gas5	Gas5	14455	growth arrest specific 5	13.63759386224439	13.429788784313304	13.363594621384415	13.286717583450915	13.257379966868896	13.143640383210744	13.068014472815817
Dars2	Dars2	Dars2	226539	aspartyl-tRNA synthetase 2 (mitochondrial)	9.872113336995252	9.650392356271144	9.774350686653658	9.67644163869841	9.796735310423788	9.741896317191976	9.760809165356381
Cenpl	Cenpl	Cenpl	70454	centromere protein L	9.788524438143687	9.906919128564347	9.935682902793978	9.864232469485621	9.893583882496547	9.853224804431461	9.954039693971993
Klhl20	Klhl20	Klhl20	226541	kelch-like 20	10.599017800140341	10.82216740601098	10.791360117401348	10.637846231676615	10.656071615468626	10.633760305607723	10.564989564463318
Gm6185	Gm6185	Gm6185	620839	solute carrier family 9, member C2 pseudogene	7.720891747974038	7.671964834603113	7.679838674453724	7.736956390647578	7.677344587022008	7.5495205457861125	7.626195572137791
Prdx6	Prdx6	Prdx6	11758	peroxiredoxin 6	11.978007916501342	12.041366755312128	11.966255348764575	11.879108872098715	12.069731212773394	12.04591674722288	11.926604045050729
Tnfsf4	Tnfsf4	Tnfsf4	22164	tumor necrosis factor (ligand) superfamily, member 4	8.003786631793805	8.267107114430795	8.014080904358803	8.095821076844306	7.81163276282291	7.875494740462688	7.792531736172045
ENSMUSG00000040323.13	NA	ENSMUSG00000040323.13	NA	NA	7.75482054875987	7.8006304254495555	7.871133419211736	7.8126932158547415	7.92602218180655	7.811972068622895	7.896162818178628
Gm5049	Gm5049	Gm5049	269134	glutamic pyruvic transaminase, soluble pseudogene	7.550384546626189	7.397857456800622	7.65533799180345	7.660763482872858	7.397857456800622	7.397857456800622	7.500058611746734
Fasl	Fasl	Fasl	14103	Fas ligand	12.788669580053279	12.623145229255538	12.40112251589785	12.418764199977636	12.218414108582113	12.337217509207509	12.18725126459382
ENSMUSG00000103625.1	NA	ENSMUSG00000103625.1	NA	NA	7.6828786791915125	8.116709289693512	7.628216026979149	7.753426050770994	7.751054197198438	7.811972068622895	7.779227755410896
Suco	Suco	Suco	226551	SUN domain containing ossification factor	11.360472782993956	11.376216256444321	11.288798550290528	11.31367243764104	11.078704604835535	11.340332105852076	11.172898342380565
Gm7496	Gm7496	Gm7496	100416888	cyclin-dependent kinase 7 pseudogene	7.638855987923481	7.6481446577751555	7.77915909313155	7.660763482872858	7.57478628269644	7.7685055287472125	7.703950595826265
4930558K02Rik	4930558K02Rik	4930558K02Rik	75368	RIKEN cDNA 4930558K02 gene	7.584620802933788	7.621777151742688	7.397857456800622	7.549786225220478	7.523004203990874	7.7007666324070385	7.602131826671368
Pigc	Pigc	Pigc	67292	phosphatidylinositol glycan anchor biosynthesis, class C	9.53214183118498	9.673129856997999	9.725554438164556	9.660838789859223	9.696963279426145	9.624005606456734	9.786892554672464
Dnm3	Dnm3	Dnm3	103967	dynamin 3	7.841009397746064	8.427214841383131	8.506004163449623	8.562791858184042	7.896121330943954	8.078526767524417	8.350238010799032
ENSMUSG00000102994.1	NA	ENSMUSG00000102994.1	NA	NA	7.613463113237675	7.621777151742688	7.560831985692138	7.505312127908485	7.397857456800622	7.681267856379098	7.542361526480977
Dnm3os	Dnm3os	Dnm3os	474332	dynamin 3, opposite strand	7.770607366823908	7.591826178589835	7.65533799180345	7.397857456800622	7.397857456800622	7.612242922422116	7.500058611746734
Mettl13	Mettl13	Mettl13	71449	methyltransferase 13, eEF1A lysine and N-terminal methyltransferase	9.231980018398358	9.266206398385892	9.27874644396905	9.268941488833773	9.251102184941608	9.154855533797399	9.114754349848416
Vamp4	Vamp4	Vamp4	53330	vesicle-associated membrane protein 4	11.911605448286656	11.681266116202746	11.684297074773069	11.648115638156792	11.776236836613117	11.688409607866602	11.782204293017326
Prrc2c	Prrc2c	Prrc2c	226562	proline-rich coiled-coil 2C	12.731545774030822	13.116642806948263	12.957247517262008	13.034636482194296	13.00503397227296	12.74014988503599	12.702836438022334
ENSMUSG00000098259.1	NA	ENSMUSG00000098259.1	NA	NA	7.702487489879246	7.591826178589835	7.742939273881232	7.681763189551647	7.728345360807738	7.612242922422116	7.805391237676885
Gorab	Gorab	Gorab	98376	golgin, RAB6-interacting	9.395230236210491	9.194566278250912	9.267894579628107	9.002956439964029	9.152856568344495	9.1779196055561	9.203663627967973
Rpsa-ps1	Rpsa-ps1	Rpsa-ps1	665237	ribosomal protein SA, pseudogene 1	7.923559642701606	7.768538626319344	7.857122484222704	7.876324639073007	7.751054197198438	7.752806814393295	7.864266128122502
Kifap3	Kifap3	Kifap3	16579	kinesin-associated protein 3	8.07408952677525	7.9970687073237485	8.101625986339046	8.192092719939016	8.252614780406127	8.211165636326363	8.329554898310299
Scyl3	Scyl3	Scyl3	240880	SCY1-like 3 (S. cerevisiae)	11.106294704195927	11.061740318135078	11.01369580254679	10.982297163897272	11.065863973027627	11.192195429054975	11.094170068649571
Firrm	Firrm	Firrm	381306	FIGNL1 interacting regulator of recombination and mitosis	8.443037325845637	8.410214240531081	8.36479534084798	8.192092719939016	8.365341824803394	8.244008462006285	8.286545218344235
Mettl18	Mettl18	Mettl18	69962	methyltransferase like 18	9.888523852549406	9.633078710492839	9.735077848796877	9.659093729797325	9.722049601017975	9.796361436889205	9.823695310048286
Sell	Sell	Sell	20343	selectin, lymphocyte	9.936595902248701	9.301782851295057	10.260328968965464	9.8138736631819	10.213057528771298	9.957458693507693	10.233050733181337
Selp	Selp	Selp	20344	selectin, platelet	7.397857456800622	7.397857456800622	7.397857456800622	7.612618131970903	7.6144823909713955	7.6603045785947295	7.397857456800622
F5	F5	F5	14067	coagulation factor V	7.866138098159673	7.397857456800622	7.597406715023054	7.701295803008239	7.523004203990874	7.681267856379098	7.542361526480977
Slc19a2	Slc19a2	Slc19a2	116914	solute carrier family 19 (thiamine transporter), member 2	9.335624034848989	9.34123983041665	9.206445965845466	9.208338633972668	9.247842035852663	9.374624854099508	9.49066308295615
Ccdc181	Ccdc181	Ccdc181	74895	coiled-coil domain containing 181	8.972629673276886	8.731574050750863	8.9663043823978	8.994069794755823	8.825403304357566	8.988555786948332	9.131631295222524
Blzf1	Blzf1	Blzf1	66352	basic leucine zipper nuclear factor 1	10.19177881137339	10.294656093327161	10.147362262159241	10.207987474500797	10.25494860236299	10.306311488437077	10.352041452598428
Nme7	Nme7	Nme7	171567	NME/NM23 family member 7	9.435560201529919	9.304285625309824	9.501073170105588	9.43282561204119	9.369067142500082	9.460512409346492	9.344272646715764
ENSMUSG00000103493.1	NA	ENSMUSG00000103493.1	NA	NA	7.397857456800622	7.556271972037054	7.397857456800622	7.549786225220478	7.57478628269644	7.612242922422116	7.500058611746734
Atp1b1	Atp1b1	Atp1b1	11931	ATPase, Na+/K+ transporting, beta 1 polypeptide	7.6828786791915125	7.621777151742688	7.723289460843637	7.8126932158547415	7.728345360807738	7.719067756806881	7.751083749926045
ENSMUSG00000102389.1	NA	ENSMUSG00000102389.1	NA	NA	7.397857456800622	7.621777151742688	7.5131284717799725	7.612618131970903	7.57478628269644	7.397857456800622	7.574801141964921
Gm20743	Gm20743	Gm20743	433374	predicted gene, 20743	7.397857456800622	7.9763192817522395	7.560831985692138	7.397857456800622	7.397857456800622	7.7007666324070385	7.574801141964921
Xcl1	Xcl1	Xcl1	16963	chemokine (C motif) ligand 1	7.613463113237675	7.908763189247983	7.8979384862516655	7.753426050770994	7.677344587022008	7.875494740462688	7.720441052619376
Sft2d2	Sft2d2	Sft2d2	108735	SFT2 domain containing 2	10.902337619195977	11.06381236870838	11.053981976668195	11.033784102590673	11.128117921216717	10.77623072559371	10.850787819852734
Tiprl	Tiprl	Tiprl	226591	TIP41, TOR signalling pathway regulator-like (S. cerevisiae)	11.850505594997712	11.580538242113843	11.594421743098183	11.566965227728119	11.74608280477069	11.741380993437275	11.751994038443616
ENSMUSG00000102302.1	NA	ENSMUSG00000102302.1	NA	NA	8.473192197012528	8.767838275203177	8.633308621231315	8.381212932015377	8.523263124974308	8.560856610691074	8.246894275448474
Gpr161	Gpr161	Gpr161	240888	G protein-coupled receptor 161	7.505735499194162	7.621777151742688	7.397857456800622	7.397857456800622	7.647916299609751	7.6374927154169665	7.500058611746734
Dcaf6	Dcaf6	Dcaf6	74106	DDB1 and CUL4 associated factor 6	9.321987082729441	9.304285625309824	9.248672452146533	9.346890144269244	9.299003973885542	9.284819516296778	9.129234768374232
ENSMUSG00000104427.1	NA	ENSMUSG00000104427.1	NA	NA	7.550384546626189	7.621777151742688	7.597406715023054	7.76915185930074	7.647916299609751	7.583563355273484	7.574801141964921
Gm24637	Gm24637	Gm24637	115485810	predicted gene, 24637	7.397857456800622	7.397857456800622	7.560831985692138	7.397857456800622	7.57478628269644	7.5495205457861125	7.720441052619376
ENSMUSG00000102401.1	NA	ENSMUSG00000102401.1	NA	NA	7.944776982846475	8.10827078289825	8.073792053507884	7.992068999205428	8.109751716779236	8.036381400906423	7.981101217564103
Mpc2	Mpc2	Mpc2	70456	mitochondrial pyruvate carrier 2	11.504729706534961	11.021787652605418	11.25021856250997	11.210385117383748	11.333972023575056	11.334587534253673	11.417700182940846
ENSMUSG00000103763.1	NA	ENSMUSG00000103763.1	NA	NA	7.6828786791915125	7.509901557041757	7.65533799180345	7.583888520304312	7.7039249548157525	7.505124134298419	7.602131826671368
Adcy10	Adcy10	Adcy10	271639	adenylate cyclase 10	7.661796938702682	7.591826178589835	7.702351545120519	7.397857456800622	7.397857456800622	7.736365568756224	7.397857456800622
Mpzl1	Mpzl1	Mpzl1	68481	myelin protein zero-like 1	8.098519596651805	7.751375943331003	7.679838674453724	7.736956390647578	7.751054197198438	7.898581634129155	8.084660570399382
Gm18407	Gm18407	Gm18407	100417122	translin-associated factor X pseudogene	7.397857456800622	7.509901557041757	7.5131284717799725	7.505312127908485	7.523004203990874	7.7007666324070385	7.397857456800622
Rcsd1	Rcsd1	Rcsd1	226594	RCSD domain containing 1	11.257022758500046	11.209347163803491	11.306780989427338	11.256043749058	11.194855678753907	11.340332105852076	11.368920249859645
Creg1	Creg1	Creg1	433375	cellular repressor of E1A-stimulated genes 1	10.179843422602726	9.744446277106908	9.807120111534598	9.861233354024769	9.953867590384064	10.005380385835737	10.064823550618069
ENSMUSG00000089829.2	NA	ENSMUSG00000089829.2	NA	NA	8.267841224869882	8.363178918491927	8.389961312718377	8.402711315196123	8.286472771320875	8.281637763415716	8.292049223541678
Cd247	Cd247	Cd247	12503	CD247 antigen	12.355716046542891	12.28000247576226	12.150428847718263	12.224829606073149	12.291212307815774	12.279317003935049	12.200304987479226
ENSMUSG00000094394.1	NA	ENSMUSG00000094394.1	NA	NA	7.738286905345906	7.908763189247983	8.034648157739465	7.982537519853255	8.066017144030004	7.863505913840778	7.926066105467917
